dip_pct,profit_target_pct,stop_loss_pct,max_positions,max_hold_days,trailing_stop_pct,sma_filter_period,max_leverage,safety_core,safety_all,mean_sort_core,mean_sort_all,n_pos_core,n_pos_all,worst_dd_pct,sort_30d,ret_30d,dd_30d,trades_30d,wr_30d,sort_60d,ret_60d,dd_60d,trades_60d,wr_60d,sort_90d,ret_90d,dd_90d,trades_90d,wr_90d,sort_180d,ret_180d,dd_180d,trades_180d,wr_180d,sort_365d,ret_365d,dd_365d,trades_365d,wr_365d,sort_crash_dec_jan,ret_crash_dec_jan,dd_crash_dec_jan,trades_crash_dec_jan,wr_crash_dec_jan,sort_bull_jun_sep,ret_bull_jun_sep,dd_bull_jun_sep,trades_bull_jun_sep,wr_bull_jun_sep
0.1,0.2,0.05,7,21,0.0,0,3.0,108.3541,233.6414,46.0241,42.5317,3,7,-27.4268,50.0,408.9348,-10.0649,47,5.0,38.0722,424.4755,-11.2861,481,0.42,50.0,305.3987,-26.607,214,1.87,50.0,224.2045,-27.4268,154,0.0,24.0541,317.14,-25.4507,482,2.07,50.0,315.0467,-26.9256,346,1.16,35.5954,438.0328,-26.89,326,8.59
0.1,0.2,0.1,7,21,0.0,20,3.0,115.8428,233.5755,50.0,43.2068,3,7,-29.4859,50.0,420.905,-10.8867,15,0.0,50.0,413.3399,-10.2833,82,2.63,50.0,294.4931,-26.8704,52,7.69,26.8829,274.0524,-29.4859,96,10.42,47.3768,370.7965,-25.2887,134,22.39,50.0,351.9672,-24.1419,62,22.58,28.1875,438.1032,-26.4507,114,33.33
0.1,0.12,0.1,7,7,0.0,0,3.0,106.7664,233.481,45.6603,42.7936,3,7,-28.2995,50.0,424.4755,-7.9857,43,11.11,36.9808,424.4755,-11.2862,411,0.99,50.0,300.2622,-25.5395,212,0.94,50.0,224.2045,-27.426,154,0.0,27.4529,318.3058,-28.2995,372,8.6,50.0,338.4871,-25.077,284,6.34,35.1214,407.3022,-27.1708,286,16.08
0.1,0.2,0.1,7,7,0.03,20,3.0,118.6051,233.3171,50.0,42.1538,3,7,-26.4701,50.0,448.9511,-2.6657,97,60.0,50.0,455.151,-8.2621,287,50.0,50.0,455.151,-17.8815,387,47.37,23.7352,298.2743,-25.2233,136,38.24,45.4775,371.5318,-26.3326,478,43.1,50.0,401.5384,-8.8994,216,43.52,25.8636,419.7607,-26.4701,356,48.88
0.1,0.2,0.1,7,14,0.03,20,3.0,118.6051,233.3171,50.0,42.1538,3,7,-26.4701,50.0,448.9511,-2.6657,97,60.0,50.0,455.151,-8.2621,287,50.0,50.0,455.151,-17.8815,387,47.37,23.7352,298.2743,-25.2233,136,38.24,45.4775,371.5318,-26.3326,478,43.1,50.0,401.5384,-8.8994,216,43.52,25.8636,419.7607,-26.4701,356,48.88
0.1,0.2,0.1,7,21,0.03,20,3.0,118.6051,233.3171,50.0,42.1538,3,7,-26.4701,50.0,448.9511,-2.6657,97,60.0,50.0,455.151,-8.2621,287,50.0,50.0,455.151,-17.8815,387,47.37,23.7352,298.2743,-25.2233,136,38.24,45.4775,371.5318,-26.3326,478,43.1,50.0,401.5384,-8.8994,216,43.52,25.8636,419.7607,-26.4701,356,48.88
0.15,0.2,0.1,7,7,0.0,0,3.0,108.5979,233.2689,48.013,44.1996,3,7,-32.6353,50.0,433.392,-7.1132,29,45.45,44.8728,425.1051,-10.6881,315,1.3,49.1662,279.7276,-32.6353,174,2.3,50.0,243.2754,-27.4261,154,0.0,30.2083,334.8184,-28.0385,226,15.93,48.1383,368.8643,-25.225,178,13.48,37.0112,348.562,-25.2621,194,9.28
0.12,0.2,0.15,7,7,0.0,20,3.0,115.2344,233.189,50.0,43.363,3,7,-30.1695,50.0,422.5294,-11.5243,23,62.5,50.0,457.2419,-10.3488,75,38.24,50.0,293.2302,-28.2587,46,17.39,43.1639,264.1394,-30.1695,88,9.09,44.5826,367.3374,-26.2181,122,34.43,47.6303,363.8916,-21.6372,62,48.39,18.1641,424.5705,-25.4546,150,37.33
0.15,0.2,0.05,7,14,0.0,0,3.0,106.5507,233.1136,45.2581,42.4356,3,7,-27.4268,50.0,424.4755,-6.7286,37,6.67,35.7742,424.4755,-11.7692,401,1.02,50.0,314.8662,-26.5294,198,0.0,50.0,243.2754,-27.4268,154,0.0,27.518,342.4164,-27.0886,338,5.92,50.0,346.5464,-26.078,300,4.0,33.7571,366.9333,-26.0292,268,5.22
0.1,0.2,0.15,7,7,0.0,0,3.0,108.2379,233.1063,47.8627,44.1769,3,7,-32.6597,50.0,420.9077,-8.4447,29,9.09,43.588,424.4755,-10.6882,313,0.0,50.0,257.7042,-32.6597,164,1.22,50.0,224.2045,-27.4253,154,0.0,35.6503,369.8618,-25.7285,214,15.89,50.0,314.2699,-29.403,226,7.96,29.9997,393.3459,-28.9699,196,17.35
0.12,0.2,0.1,7,14,0.0,0,3.0,103.5606,233.101,44.5944,43.0183,3,7,-29.1835,50.0,439.2957,-7.0576,19,16.67,33.7832,414.9692,-12.3567,354,1.72,50.0,308.5358,-25.6866,170,0.0,50.0,231.5728,-27.4261,154,0.0,35.0668,380.2049,-27.2007,214,11.21,42.1921,349.3388,-29.1835,196,7.14,40.0859,422.3925,-28.1867,246,11.38
0.12,0.2,0.05,7,14,0.0,0,3.0,104.2609,232.6597,44.8994,42.9401,3,7,-29.1933,50.0,410.2845,-10.5795,45,5.26,34.6981,424.4755,-11.2861,461,0.44,50.0,314.1753,-26.9336,188,1.06,50.0,231.5728,-27.4268,154,0.0,29.3421,326.7764,-25.1549,462,3.03,47.1257,317.0581,-25.5117,332,1.81,39.4148,427.0944,-29.1933,320,8.75
0.15,0.15,0.1,7,14,0.0,0,3.0,103.4056,232.621,45.7106,44.0702,3,7,-32.6154,50.0,431.9908,-7.8316,21,28.57,44.939,435.5532,-10.6881,299,2.05,42.1927,279.3184,-32.6154,168,2.38,50.0,243.2754,-27.4261,154,0.0,35.945,332.7184,-25.622,236,12.71,48.1164,344.5716,-27.9272,210,7.62,37.2981,350.3026,-25.575,182,8.79
0.1,0.2,0.05,7,14,0.0,0,3.0,108.3348,232.603,46.0241,42.3502,3,7,-27.4495,50.0,408.9348,-10.0649,47,5.0,38.0722,424.4755,-11.2861,481,0.42,50.0,305.3987,-26.607,214,1.87,50.0,224.2045,-27.4268,154,0.0,22.5146,306.1872,-25.7394,578,2.08,49.9097,312.0708,-27.4495,358,2.23,35.9549,441.818,-26.3757,328,9.15
0.15,0.2,0.05,7,21,0.0,0,3.0,106.8612,232.4963,45.3899,42.3232,3,7,-27.4268,50.0,424.4755,-6.7286,37,6.67,36.1698,424.4755,-11.7692,397,1.03,50.0,314.8662,-26.5294,198,0.0,50.0,243.2754,-27.4268,154,0.0,27.1012,340.6242,-26.9712,332,5.42,49.2346,341.4175,-26.9271,296,3.38,33.7571,366.9333,-26.0292,268,5.22
0.15,0.2,0.08,7,21,0.0,0,3.0,112.5238,232.3864,49.3788,43.7049,3,7,-31.6489,50.0,425.1045,-8.7772,29,9.09,48.1364,425.1041,-9.4054,347,1.18,50.0,285.2877,-31.6489,186,0.0,50.0,243.2754,-27.4264,154,0.0,28.8716,338.1988,-30.049,254,7.87,46.0248,340.5348,-28.9703,242,4.13,32.9014,348.2411,-28.2932,240,6.67
0.1,0.1,0.08,7,7,0.0,0,3.0,103.1393,232.3677,44.1927,42.6703,3,7,-28.5428,50.0,424.4755,-10.0077,51,9.09,32.5782,424.4755,-11.2862,461,1.32,50.0,309.0542,-25.5498,202,2.97,50.0,224.2045,-27.4263,154,0.0,26.982,315.8963,-28.5428,458,8.3,50.0,310.4978,-27.5439,330,6.67,39.1317,430.38,-25.5127,312,16.67
0.1,0.15,0.1,7,21,0.0,20,3.0,115.8428,232.3423,50.0,42.9786,3,7,-29.4858,50.0,413.3456,-12.243,20,14.29,50.0,420.9077,-9.5606,93,11.63,50.0,299.6809,-25.9087,54,11.11,27.9119,274.0524,-29.4858,96,10.42,45.2933,363.1556,-26.4837,146,24.66,50.0,348.6513,-23.9196,64,21.88,27.645,444.7398,-25.1197,128,39.06
0.12,0.2,0.15,7,14,0.0,20,3.0,118.4078,232.0356,50.0,41.9921,3,7,-26.6808,50.0,424.4755,-10.3039,7,0.0,50.0,422.5275,-9.8659,47,10.0,50.0,306.167,-25.8985,30,13.33,35.7851,285.5642,-26.0608,92,6.52,47.999,381.9203,-26.6808,116,37.93,43.9993,366.0885,-22.2966,40,35.0,16.1612,447.5782,-22.1647,128,44.44
0.12,0.15,0.08,7,7,0.0,20,3.0,114.8373,231.9307,50.0,43.2781,3,7,-30.6196,50.0,424.5504,-8.7618,33,30.77,50.0,422.6038,-9.2963,113,24.53,50.0,312.3165,-25.2656,60,13.33,27.0831,261.7905,-30.6196,102,5.88,50.0,371.7525,-25.6971,188,22.34,50.0,397.4174,-17.7232,86,34.88,25.8638,412.708,-25.6696,186,31.18
0.12,0.15,0.08,7,7,0.03,20,3.0,116.0174,231.8185,50.0,42.8172,3,7,-29.291,50.0,442.9059,-2.7931,72,60.61,50.0,441.5285,-8.0737,212,51.46,50.0,441.5285,-14.6163,306,52.67,30.3462,244.0447,-29.291,118,37.29,50.0,382.1495,-25.9854,438,49.77,50.0,483.6572,-6.4639,190,57.89,19.3742,489.2958,-15.9405,534,54.31
0.12,0.15,0.08,7,14,0.03,20,3.0,116.0174,231.8185,50.0,42.8172,3,7,-29.291,50.0,442.9059,-2.7931,72,60.61,50.0,441.5285,-8.0737,212,51.46,50.0,441.5285,-14.6163,306,52.67,30.3462,244.0447,-29.291,118,37.29,50.0,382.1495,-25.9854,438,49.77,50.0,483.6572,-6.4639,190,57.89,19.3742,489.2958,-15.9405,534,54.31
0.12,0.15,0.08,7,21,0.03,20,3.0,116.0174,231.8185,50.0,42.8172,3,7,-29.291,50.0,442.9059,-2.7931,72,60.61,50.0,441.5285,-8.0737,212,51.46,50.0,441.5285,-14.6163,306,52.67,30.3462,244.0447,-29.291,118,37.29,50.0,382.1495,-25.9854,438,49.77,50.0,483.6572,-6.4639,190,57.89,19.3742,489.2958,-15.9405,534,54.31
0.1,0.12,0.1,7,14,0.0,20,3.0,115.8429,231.6016,50.0,42.8416,3,7,-29.4857,50.0,420.9077,-10.608,23,25.0,50.0,422.9236,-12.3722,95,15.91,50.0,297.4354,-26.325,54,11.11,28.5142,274.0524,-29.4857,96,10.42,42.3813,339.8001,-26.0386,212,24.53,50.0,348.6513,-23.4307,68,23.53,28.9955,435.7438,-25.5257,142,43.66
0.12,0.2,0.08,7,21,0.0,20,3.0,114.2508,231.5226,50.0,43.4237,3,7,-31.2901,50.0,422.5273,-10.8829,15,0.0,50.0,416.4602,-10.3889,86,10.0,50.0,416.4602,-23.2845,114,7.41,27.0301,260.045,-31.2901,102,5.88,49.6581,375.0363,-25.9659,144,19.44,50.0,394.0898,-20.0249,60,23.33,27.278,443.5466,-25.7073,132,27.27
0.12,0.2,0.05,7,21,0.0,0,3.0,104.2609,231.5012,44.8994,42.7263,3,7,-29.1933,50.0,410.2845,-10.5795,45,5.26,34.6981,424.4755,-11.2861,461,0.44,50.0,314.1753,-26.9336,188,1.06,50.0,231.5728,-27.4268,154,0.0,28.3579,332.9464,-26.4853,444,3.6,46.6133,317.0581,-25.5117,330,1.21,39.4148,427.0944,-29.1933,320,8.75
0.15,0.2,0.08,7,21,0.0,20,3.0,118.8845,231.1778,50.0,41.6691,3,7,-26.1729,50.0,425.1045,-5.0847,15,25.0,50.0,432.8134,-16.4393,72,12.12,50.0,432.8134,-24.6484,92,9.3,24.2531,263.1299,-26.1729,82,4.88,50.0,377.0878,-25.2319,128,21.88,50.0,459.1885,-15.2191,42,33.33,17.4306,397.4216,-21.2217,132,22.73
0.12,0.2,0.05,7,7,0.0,0,3.0,104.4094,231.1647,45.2302,42.9174,3,7,-29.9602,50.0,410.2845,-11.28,55,16.67,35.6907,424.4755,-11.2861,467,1.3,50.0,320.2309,-25.8653,200,4.0,50.0,231.5728,-27.4268,154,0.0,29.2829,326.7764,-25.1549,466,3.43,46.7316,307.2536,-26.365,404,3.47,38.7169,408.0394,-29.9602,320,8.75
0.1,0.15,0.1,7,14,0.0,20,3.0,115.8428,231.1635,50.0,42.7605,3,7,-29.4858,50.0,413.3456,-12.243,20,14.29,50.0,413.3477,-12.6567,88,12.2,50.0,299.6809,-25.9087,54,11.11,27.9119,274.0524,-29.4858,96,10.42,44.6126,359.2435,-26.1579,160,23.75,50.0,348.6513,-24.3064,66,24.24,26.7993,440.9751,-25.5279,142,36.62
0.12,0.15,0.08,7,14,0.0,20,3.0,114.5438,231.001,50.0,43.2151,3,7,-30.9543,50.0,422.5294,-11.2398,23,25.0,50.0,436.3231,-9.2963,97,15.56,50.0,436.3231,-23.9628,125,11.86,27.0489,260.045,-30.9543,102,5.88,50.0,373.6892,-25.3921,162,22.22,50.0,390.5784,-19.0235,62,29.03,25.457,410.1953,-27.0944,166,31.33
0.15,0.2,0.15,7,21,0.0,0,3.0,109.5505,230.8566,46.7148,42.1897,3,7,-27.9269,50.0,424.4755,-8.7187,7,0.0,40.1445,448.8443,-12.291,219,2.83,50.0,322.1842,-25.1034,86,0.0,50.0,243.2754,-27.4254,154,0.0,24.1356,362.3143,-27.9269,124,22.58,50.0,344.947,-27.1769,104,11.54,31.0474,342.2767,-27.7381,106,13.21
0.12,0.2,0.08,7,14,0.0,20,3.0,114.2508,230.8455,50.0,43.2968,3,7,-31.2901,50.0,422.5273,-10.8829,15,0.0,50.0,422.6022,-10.4658,83,7.89,50.0,422.6022,-23.2845,111,5.77,27.0301,260.045,-31.2901,102,5.88,50.0,382.9969,-27.646,154,22.08,50.0,399.4052,-18.7538,62,25.81,26.0472,431.2134,-26.7587,146,27.4
0.12,0.15,0.08,7,21,0.0,20,3.0,114.5438,230.8413,50.0,43.1852,3,7,-30.9543,50.0,422.5294,-11.2398,23,25.0,50.0,422.5294,-9.5904,93,13.95,50.0,422.5294,-23.9628,121,10.53,27.0489,260.045,-30.9543,102,5.88,50.0,372.4912,-25.5808,154,23.38,50.0,386.0263,-19.752,60,23.33,25.2477,405.8067,-26.9917,160,30.0
0.12,0.15,0.1,7,7,0.0,0,3.0,103.0468,230.8271,44.6247,42.8401,3,7,-29.9157,50.0,427.6921,-10.3372,35,28.57,33.874,414.9673,-12.3567,368,3.31,50.0,303.7675,-26.5539,198,3.03,50.0,231.5728,-27.4261,154,0.0,35.8874,378.9984,-25.2459,226,14.16,49.3664,355.0831,-26.1241,210,10.48,30.7528,364.8578,-29.9157,262,12.98
0.12,0.12,0.08,7,7,0.0,20,3.0,114.8376,230.5422,50.0,43.0189,3,7,-30.6192,50.0,424.363,-8.3014,35,35.71,50.0,422.5286,-9.9118,113,24.53,50.0,313.1014,-25.1234,60,13.33,27.0826,261.7905,-30.6192,102,5.88,50.0,359.7264,-25.0381,236,22.03,50.0,402.6134,-17.6576,86,37.21,24.0499,393.0611,-25.4384,188,31.91
0.1,0.2,0.1,7,7,0.05,20,3.0,117.9736,230.4005,50.0,41.8497,3,7,-27.1471,50.0,428.413,-4.5101,85,48.72,50.0,429.4429,-13.6759,251,36.89,50.0,283.7337,-27.1471,126,22.22,24.0303,293.795,-25.175,132,27.27,43.4169,333.0763,-25.2631,486,32.51,50.0,358.121,-12.4815,194,28.87,25.5004,386.3323,-25.6025,298,45.64
0.1,0.2,0.1,7,14,0.0,0,3.0,103.8331,230.3671,46.1546,43.8857,3,7,-33.3522,50.0,420.9035,-8.9234,31,8.33,38.4637,413.3477,-11.2862,400,1.02,50.0,258.2652,-33.3522,214,0.0,50.0,224.2045,-27.426,154,0.0,24.2711,313.0063,-33.2413,352,7.39,50.0,341.7626,-26.2738,228,5.26,44.4647,444.3702,-25.4553,260,10.77
0.12,0.15,0.08,7,7,0.0,0,3.0,105.0893,230.3511,45.3707,42.6217,3,7,-29.5204,50.0,424.4755,-8.8141,43,22.22,36.112,422.5273,-11.2862,411,2.97,50.0,309.359,-25.5402,212,2.83,50.0,231.5728,-27.4264,154,0.0,26.3798,324.0561,-29.5204,364,7.69,50.0,325.2791,-28.9333,312,7.05,35.8598,373.8952,-29.1224,280,11.43
0.12,0.12,0.08,7,21,0.03,20,3.0,115.195,229.863,50.0,42.7591,3,7,-30.214,50.0,440.6604,-2.8045,72,60.61,50.0,437.0375,-8.0737,212,51.46,50.0,437.0375,-14.6163,306,52.67,29.9076,239.5536,-30.214,118,37.29,50.0,382.1495,-25.452,438,49.77,50.0,480.5534,-6.4962,190,57.89,19.4061,488.1764,-15.5434,534,54.31
0.12,0.12,0.08,7,7,0.03,20,3.0,115.195,229.863,50.0,42.7591,3,7,-30.214,50.0,440.6604,-2.8045,72,60.61,50.0,437.0375,-8.0737,212,51.46,50.0,437.0375,-14.6163,306,52.67,29.9076,239.5536,-30.214,118,37.29,50.0,382.1495,-25.452,438,49.77,50.0,480.5534,-6.4962,190,57.89,19.4061,488.1764,-15.5434,534,54.31
0.12,0.12,0.08,7,14,0.03,20,3.0,115.195,229.863,50.0,42.7591,3,7,-30.214,50.0,440.6604,-2.8045,72,60.61,50.0,437.0375,-8.0737,212,51.46,50.0,437.0375,-14.6163,306,52.67,29.9076,239.5536,-30.214,118,37.29,50.0,382.1495,-25.452,438,49.77,50.0,480.5534,-6.4962,190,57.89,19.4061,488.1764,-15.5434,534,54.31
0.12,0.1,0.08,7,7,0.03,20,3.0,115.2419,229.6686,50.0,42.7056,3,7,-30.161,50.0,439.1634,-2.8121,72,60.61,50.0,436.1346,-8.0737,212,51.46,50.0,436.1346,-14.5845,306,52.67,29.935,239.8113,-30.161,118,37.29,50.0,368.2151,-26.5828,440,49.09,50.0,478.9373,-6.5132,190,57.89,19.0039,484.7244,-15.1631,534,54.31
0.12,0.1,0.08,7,21,0.03,20,3.0,115.2419,229.6686,50.0,42.7056,3,7,-30.161,50.0,439.1634,-2.8121,72,60.61,50.0,436.1346,-8.0737,212,51.46,50.0,436.1346,-14.5845,306,52.67,29.935,239.8113,-30.161,118,37.29,50.0,368.2151,-26.5828,440,49.09,50.0,478.9373,-6.5132,190,57.89,19.0039,484.7244,-15.1631,534,54.31
0.12,0.1,0.08,7,14,0.03,20,3.0,115.2419,229.6686,50.0,42.7056,3,7,-30.161,50.0,439.1634,-2.8121,72,60.61,50.0,436.1346,-8.0737,212,51.46,50.0,436.1346,-14.5845,306,52.67,29.935,239.8113,-30.161,118,37.29,50.0,368.2151,-26.5828,440,49.09,50.0,478.9373,-6.5132,190,57.89,19.0039,484.7244,-15.1631,534,54.31
0.15,0.2,0.15,7,7,0.0,20,3.0,118.6017,229.6066,50.0,41.4846,3,7,-26.4737,50.0,447.5863,-2.6898,13,100.0,50.0,466.5169,-9.8784,59,42.31,50.0,466.5169,-23.3308,81,35.14,29.4025,261.9513,-26.4737,74,5.41,49.317,339.8579,-25.5655,120,30.0,44.3953,412.7483,-17.3914,46,52.17,17.2771,403.5393,-13.665,118,33.9
0.12,0.12,0.08,7,14,0.0,20,3.0,114.5441,229.5705,50.0,42.9474,3,7,-30.954,50.0,427.1688,-9.293,29,36.36,50.0,422.5289,-9.9118,103,16.67,50.0,422.5289,-24.3698,135,14.06,27.0483,260.045,-30.954,102,5.88,50.0,357.1934,-25.4511,172,22.09,50.0,387.1564,-17.4373,76,28.95,23.5833,391.5199,-26.1154,170,30.59
0.12,0.15,0.05,7,7,0.0,0,3.0,105.0547,229.5225,45.2032,42.3255,3,7,-29.0847,50.0,424.4755,-10.3631,53,17.39,35.6095,424.4755,-11.2861,467,1.3,50.0,315.6014,-26.5295,200,4.0,50.0,231.5728,-27.4268,154,0.0,25.6985,318.4602,-26.1089,546,3.3,46.4535,305.1427,-26.5888,408,3.43,38.5169,400.5101,-29.0847,322,9.94
0.15,0.2,0.1,7,21,0.0,0,3.0,105.168,229.4375,46.616,43.5852,3,7,-32.9757,50.0,424.4755,-7.9022,19,16.67,43.1526,425.1051,-10.6881,299,1.37,46.6954,277.8085,-32.9757,164,0.0,50.0,243.2754,-27.4261,154,0.0,30.7269,338.5808,-25.6262,208,10.58,50.0,341.5241,-27.8803,200,5.0,34.5214,371.3079,-25.3362,168,9.52
0.12,0.12,0.05,7,7,0.0,0,3.0,103.9223,229.3272,44.9153,42.478,3,7,-29.6601,50.0,424.4755,-9.5743,55,20.83,34.7458,424.4755,-11.2861,467,1.3,50.0,319.6468,-25.6715,150,6.67,50.0,231.5728,-27.4268,154,0.0,27.5013,324.0507,-25.4282,466,4.72,47.1001,307.2251,-26.6834,414,4.35,37.9987,371.177,-29.6601,322,9.94
0.1,0.12,0.08,7,7,0.0,0,3.0,103.3496,229.2208,44.872,42.6524,3,7,-30.253,50.0,424.4755,-10.2527,51,9.09,34.616,424.4755,-11.2862,461,1.32,50.0,306.3658,-26.2625,200,2.0,50.0,224.2045,-27.4263,154,0.0,24.9259,315.5623,-30.253,456,7.89,50.0,310.4978,-28.8598,330,6.67,39.0252,441.3085,-25.127,306,15.03
0.1,0.12,0.05,7,7,0.0,0,3.0,104.5144,229.0913,44.3931,41.7034,3,7,-27.4268,50.0,424.4755,-10.0246,53,8.7,33.1794,424.4755,-11.2861,487,0.42,50.0,304.9695,-25.9489,162,2.47,50.0,224.2045,-27.4268,154,0.0,24.5277,315.1025,-27.151,534,5.99,50.0,310.3002,-25.3296,372,2.69,34.2166,447.075,-25.2752,352,13.64
0.18,0.15,0.05,7,14,0.0,0,3.0,94.204,228.7549,40.0137,41.6422,3,7,-27.4268,50.0,436.1991,-6.4305,33,15.38,41.595,431.6608,-9.5526,325,3.77,28.4461,282.3469,-25.7205,200,1.0,50.0,255.8342,-27.4268,154,0.0,33.7572,357.2709,-25.3176,280,12.14,49.1368,350.8259,-25.5579,300,5.33,38.56,364.9306,-25.2494,234,7.69
0.12,0.12,0.05,7,14,0.0,0,3.0,103.4526,228.354,44.7123,42.2977,3,7,-29.6601,50.0,424.4755,-9.6165,49,14.29,34.1368,424.4755,-11.2861,465,0.87,50.0,321.3507,-25.3697,144,4.17,50.0,231.5728,-27.4268,154,0.0,27.5013,324.0507,-25.4282,466,4.72,46.4472,307.2251,-26.6834,412,3.88,37.9987,371.177,-29.6601,322,9.94
0.12,0.12,0.05,7,21,0.0,0,3.0,103.4526,228.354,44.7123,42.2977,3,7,-29.6601,50.0,424.4755,-9.6165,49,14.29,34.1368,424.4755,-11.2861,465,0.87,50.0,321.3507,-25.3697,144,4.17,50.0,231.5728,-27.4268,154,0.0,27.5013,324.0507,-25.4282,466,4.72,46.4472,307.2251,-26.6834,412,3.88,37.9987,371.177,-29.6601,322,9.94
0.1,0.2,0.08,7,7,0.03,0,3.0,100.1373,228.352,43.9709,42.9732,3,7,-31.7319,50.0,422.1124,-8.7016,109,37.25,31.9127,425.4332,-11.2862,531,7.25,50.0,258.123,-31.7319,288,9.72,50.0,224.2045,-27.4263,154,0.0,25.3069,314.7304,-28.0819,610,20.98,47.6084,298.2052,-27.3505,520,12.69,45.9844,400.4733,-28.4054,416,26.92
0.1,0.2,0.08,7,14,0.03,0,3.0,100.1373,228.352,43.9709,42.9732,3,7,-31.7319,50.0,422.1124,-8.7016,109,37.25,31.9127,425.4332,-11.2862,531,7.25,50.0,258.123,-31.7319,288,9.72,50.0,224.2045,-27.4263,154,0.0,25.3069,314.7304,-28.0819,610,20.98,47.6084,298.2052,-27.3505,520,12.69,45.9844,400.4733,-28.4054,416,26.92
0.1,0.2,0.08,7,21,0.03,0,3.0,100.1373,228.352,43.9709,42.9732,3,7,-31.7319,50.0,422.1124,-8.7016,109,37.25,31.9127,425.4332,-11.2862,531,7.25,50.0,258.123,-31.7319,288,9.72,50.0,224.2045,-27.4263,154,0.0,25.3069,314.7304,-28.0819,610,20.98,47.6084,298.2052,-27.3505,520,12.69,45.9844,400.4733,-28.4054,416,26.92
0.1,0.2,0.15,7,7,0.05,0,3.0,107.6999,228.3094,47.3925,43.0568,3,7,-32.0127,50.0,424.4755,-5.7849,77,25.71,42.1775,424.4755,-11.2363,473,4.29,50.0,263.309,-31.3396,254,7.09,50.0,224.2045,-27.4253,154,0.0,23.8503,300.7836,-32.0127,542,19.19,50.0,294.0349,-25.1333,450,8.44,35.3695,366.639,-26.1343,360,26.11
0.1,0.2,0.15,7,14,0.05,0,3.0,107.6999,228.3094,47.3925,43.0568,3,7,-32.0127,50.0,424.4755,-5.7849,77,25.71,42.1775,424.4755,-11.2363,473,4.29,50.0,263.309,-31.3396,254,7.09,50.0,224.2045,-27.4253,154,0.0,23.8503,300.7836,-32.0127,542,19.19,50.0,294.0349,-25.1333,450,8.44,35.3695,366.639,-26.1343,360,26.11
0.1,0.2,0.15,7,21,0.05,0,3.0,107.6999,228.3094,47.3925,43.0568,3,7,-32.0127,50.0,424.4755,-5.7849,77,25.71,42.1775,424.4755,-11.2363,473,4.29,50.0,263.309,-31.3396,254,7.09,50.0,224.2045,-27.4253,154,0.0,23.8503,300.7836,-32.0127,542,19.19,50.0,294.0349,-25.1333,450,8.44,35.3695,366.639,-26.1343,360,26.11
0.1,0.15,0.1,7,7,0.0,0,3.0,104.7847,228.015,46.1496,43.0385,3,7,-32.1269,50.0,424.4755,-8.7477,43,5.56,38.4488,424.4755,-11.2862,409,1.0,50.0,300.2622,-25.5395,212,0.94,50.0,224.2045,-27.426,154,0.0,27.1759,315.3156,-27.5726,370,7.57,50.0,339.6992,-26.0613,244,6.56,35.6445,373.5081,-32.1269,286,13.99
0.12,0.2,0.08,7,7,0.0,0,3.0,103.5176,227.8779,45.2813,42.7199,3,7,-31.2277,50.0,424.4755,-8.7485,43,22.22,35.8438,422.5273,-11.2862,411,2.97,50.0,309.359,-25.5402,212,2.83,50.0,231.5728,-27.4264,154,0.0,24.2278,328.5108,-31.2277,364,7.69,50.0,348.5214,-26.5125,242,8.26,38.9674,381.699,-29.2782,274,10.22
0.15,0.12,0.08,7,14,0.0,0,3.0,114.2177,227.6378,50.0,42.7075,3,7,-31.3282,50.0,430.4938,-6.9389,29,18.18,50.0,425.105,-9.4054,349,3.51,50.0,285.6088,-31.3282,196,3.06,50.0,243.2754,-27.4264,154,0.0,33.1216,344.6745,-25.5152,274,13.14,44.8046,340.7543,-28.1231,258,7.75,21.0264,386.1512,-24.5007,525,7.34
0.12,0.1,0.08,7,7,0.0,0,3.0,104.1392,227.6202,45.7902,42.8936,3,7,-31.9106,50.0,424.4755,-8.2456,43,22.22,37.3706,422.5273,-11.2862,413,3.45,50.0,270.0588,-31.9106,224,3.57,50.0,231.5728,-27.4264,154,0.0,27.1279,324.0561,-27.1322,378,9.52,50.0,325.2791,-26.6938,312,7.69,35.7567,373.8952,-25.4298,282,12.06
0.1,0.15,0.08,7,7,0.03,0,3.0,99.0837,227.4001,43.5083,42.7941,3,7,-31.7319,50.0,422.1124,-8.7016,109,37.25,30.5249,421.6907,-11.2862,531,7.25,50.0,258.123,-31.7319,288,9.72,50.0,224.2045,-27.4263,154,0.0,25.2557,314.7304,-27.1362,610,20.98,47.6562,310.8143,-25.2354,506,13.04,46.1217,402.082,-28.2991,416,26.92
0.1,0.15,0.08,7,21,0.03,0,3.0,99.0837,227.4001,43.5083,42.7941,3,7,-31.7319,50.0,422.1124,-8.7016,109,37.25,30.5249,421.6907,-11.2862,531,7.25,50.0,258.123,-31.7319,288,9.72,50.0,224.2045,-27.4263,154,0.0,25.2557,314.7304,-27.1362,610,20.98,47.6562,310.8143,-25.2354,506,13.04,46.1217,402.082,-28.2991,416,26.92
