checkpoint,universe,period,return_pct,annualized_pct,sortino,max_dd_pct,num_trades,win_rate,avg_hold
autoresearch_mixed23_daily/random_mut_2439,23sym,30,-2.62,-27.62,-0.231,12.06,20,40.0,1.5
autoresearch_mixed23_daily/random_mut_2439,23sym,60,-3.76,-20.81,-0.128,24.1,36,52.8,1.7
autoresearch_mixed23_daily/random_mut_2439,23sym,90,0.67,2.76,0.543,26.81,48,45.8,1.9
autoresearch_mixed23_daily/random_mut_2439,23sym,120,-26.31,-60.49,-1.449,40.46,68,42.6,1.8
autoresearch_mixed23_daily/random_mut_2439,23sym,180,-34.53,-57.64,-1.286,47.97,107,45.8,1.7
autoresearch_mixed23_daily/random_mut_2844,23sym,30,0.91,11.69,0.703,13.54,20,55.0,1.5
autoresearch_mixed23_daily/random_mut_2844,23sym,60,6.29,44.94,1.56,16.18,39,53.8,1.5
autoresearch_mixed23_daily/random_mut_2844,23sym,90,-36.58,-84.22,-2.588,42.37,62,46.8,1.5
autoresearch_mixed23_daily/random_mut_2844,23sym,120,-46.08,-84.72,-2.71,47.67,82,45.1,1.5
autoresearch_mixed23_daily/random_mut_2844,23sym,180,-38.49,-62.67,-1.436,54.43,126,49.2,1.4
autoresearch_mixed23_daily/random_mut_5005,23sym,30,27.08,1746.59,6.587,14.05,16,75.0,1.9
autoresearch_mixed23_daily/random_mut_5005,23sym,60,49.62,1060.23,5.029,21.44,34,73.5,1.8
autoresearch_mixed23_daily/random_mut_5005,23sym,90,82.23,1040.11,4.914,30.96,46,67.4,2.0
autoresearch_mixed23_daily/random_mut_5005,23sym,120,2.02,6.28,0.807,62.89,66,62.1,1.8
autoresearch_mixed23_daily/random_mut_5005,23sym,180,7.01,14.74,0.909,65.17,93,57.0,1.9
autoresearch_mixed23_daily/reg_combo_1,23sym,30,-19.8,-93.18,-4.763,26.9,18,50.0,1.7
autoresearch_mixed23_daily/reg_combo_1,23sym,60,-29.73,-88.3,-3.334,34.16,40,52.5,1.5
autoresearch_mixed23_daily/reg_combo_1,23sym,90,-42.56,-89.45,-2.812,53.83,57,52.6,1.6
autoresearch_mixed23_daily/reg_combo_1,23sym,120,-45.5,-84.21,-2.351,54.89,77,57.1,1.6
autoresearch_mixed23_daily/reg_combo_1,23sym,180,-47.28,-72.7,-1.822,49.36,112,58.0,1.6
autoresearch_mixed23_daily/reg_combo_2,23sym,30,9.11,188.94,2.667,20.42,15,66.7,2.0
autoresearch_mixed23_daily/reg_combo_2,23sym,60,34.26,500.27,3.889,20.54,29,69.0,2.1
autoresearch_mixed23_daily/reg_combo_2,23sym,90,52.85,458.9,3.771,26.27,47,63.8,1.9
autoresearch_mixed23_daily/reg_combo_2,23sym,120,24.31,93.85,1.84,41.68,65,58.5,1.8
autoresearch_mixed23_daily/reg_combo_2,23sym,180,24.18,55.14,1.424,49.33,101,57.4,1.8
autoresearch_mixed23_daily/reg_combo_3,23sym,30,-12.26,-79.65,-2.422,23.02,22,54.5,1.4
autoresearch_mixed23_daily/reg_combo_3,23sym,60,21.83,232.45,3.056,24.81,37,59.5,1.6
autoresearch_mixed23_daily/reg_combo_3,23sym,90,43.24,329.43,3.87,23.29,53,56.6,1.7
autoresearch_mixed23_daily/reg_combo_3,23sym,120,25.93,101.62,1.962,31.17,68,57.4,1.8
autoresearch_mixed23_daily/reg_combo_3,23sym,180,1.02,2.08,0.544,42.63,106,53.8,1.7
autoresearch_mixed23_daily/resmlp,23sym,30,-3.94,-38.65,-0.579,21.28,18,50.0,1.7
autoresearch_mixed23_daily/resmlp,23sym,60,-35.12,-92.81,-4.434,47.1,42,47.6,1.4
autoresearch_mixed23_daily/resmlp,23sym,90,-63.24,-98.27,-5.202,67.6,62,45.2,1.5
autoresearch_mixed23_daily/resmlp,23sym,120,-44.36,-83.19,-2.677,58.28,80,57.5,1.5
autoresearch_mixed23_daily/resmlp,23sym,180,-38.14,-62.25,-1.495,45.49,113,52.2,1.6
autoresearch_mixed23_daily/resmlp_wd,23sym,30,-19.66,-93.03,-5.318,20.45,23,52.2,1.3
autoresearch_mixed23_daily/resmlp_wd,23sym,60,-35.51,-93.06,-5.321,36.71,40,42.5,1.5
autoresearch_mixed23_daily/resmlp_wd,23sym,90,-42.32,-89.26,-3.683,44.35,63,41.3,1.4
autoresearch_mixed23_daily/resmlp_wd,23sym,120,-45.26,-84.0,-3.078,48.59,85,47.1,1.4
autoresearch_mixed23_daily/resmlp_wd,23sym,180,-4.42,-8.76,0.353,43.77,128,50.8,1.4
autoresearch_mixed23_daily/seed_123,23sym,30,4.55,71.74,1.873,13.94,20,60.0,1.5
autoresearch_mixed23_daily/seed_123,23sym,60,-25.98,-83.96,-2.804,31.79,45,48.9,1.3
autoresearch_mixed23_daily/seed_123,23sym,90,-58.55,-97.19,-3.944,58.51,66,45.5,1.4
autoresearch_mixed23_daily/seed_123,23sym,120,-58.49,-93.11,-3.237,64.38,81,45.7,1.5
autoresearch_mixed23_daily/seed_123,23sym,180,-51.18,-76.64,-2.04,57.57,118,51.7,1.5
autoresearch_mixed23_daily/seed_7,23sym,30,-22.8,-95.71,-6.436,26.19,23,43.5,1.3
autoresearch_mixed23_daily/seed_7,23sym,60,-16.65,-66.97,-2.008,28.48,41,43.9,1.5
autoresearch_mixed23_daily/seed_7,23sym,90,-46.58,-92.14,-2.893,50.38,57,47.4,1.6
autoresearch_mixed23_daily/seed_7,23sym,120,-51.8,-89.13,-2.998,53.02,79,45.6,1.5
autoresearch_mixed23_daily/seed_7,23sym,180,-51.19,-76.65,-2.039,63.26,117,49.6,1.5
autoresearch_mixed23_daily/slip_10bps,23sym,30,-17.1,-89.79,-4.039,26.29,17,52.9,1.8
autoresearch_mixed23_daily/slip_10bps,23sym,60,-26.81,-85.02,-3.168,43.18,43,51.2,1.4
autoresearch_mixed23_daily/slip_10bps,23sym,90,-51.42,-94.65,-3.147,53.17,60,51.7,1.5
autoresearch_mixed23_daily/slip_10bps,23sym,120,-29.78,-65.88,-1.073,47.35,81,54.3,1.5
autoresearch_mixed23_daily/slip_10bps,23sym,180,12.68,27.4,0.988,33.12,118,59.3,1.5
autoresearch_mixed23_daily/slip_5bps,23sym,30,-15.25,-86.64,-3.879,22.96,18,55.6,1.7
autoresearch_mixed23_daily/slip_5bps,23sym,60,-1.64,-9.59,0.094,21.14,36,61.1,1.7
autoresearch_mixed23_daily/slip_5bps,23sym,90,-43.76,-90.31,-2.589,49.35,57,52.6,1.6
autoresearch_mixed23_daily/slip_5bps,23sym,120,-48.2,-86.48,-2.357,58.87,79,50.6,1.5
autoresearch_mixed23_daily/slip_5bps,23sym,180,-51.89,-77.32,-1.923,53.73,120,55.0,1.5
autoresearch_mixed23_daily/smooth_ds,23sym,30,-18.21,-91.34,-5.007,23.45,18,44.4,1.7
autoresearch_mixed23_daily/smooth_ds,23sym,60,-33.55,-91.68,-3.622,39.66,39,43.6,1.5
autoresearch_mixed23_daily/smooth_ds,23sym,90,-14.21,-46.29,-0.451,33.84,61,54.1,1.5
autoresearch_mixed23_daily/smooth_ds,23sym,120,-44.33,-83.16,-1.932,55.28,81,49.4,1.5
autoresearch_mixed23_daily/smooth_ds,23sym,180,-13.97,-26.3,0.021,48.54,125,56.8,1.4
autoresearch_mixed23_daily/trade_pen_01,23sym,30,-5.74,-51.29,-2.142,15.75,18,61.1,1.7
autoresearch_mixed23_daily/trade_pen_01,23sym,60,-10.29,-48.35,-1.34,18.66,40,55.0,1.5
autoresearch_mixed23_daily/trade_pen_01,23sym,90,-28.93,-74.97,-1.441,39.16,57,56.1,1.6
autoresearch_mixed23_daily/trade_pen_01,23sym,120,-34.04,-71.79,-1.463,38.5,80,51.2,1.5
autoresearch_mixed23_daily/trade_pen_01,23sym,180,-8.6,-16.66,0.184,41.77,123,56.9,1.5
autoresearch_mixed23_daily/trade_pen_05,23sym,30,-14.43,-84.98,-3.299,27.67,21,52.4,1.4
autoresearch_mixed23_daily/trade_pen_05,23sym,60,-20.63,-75.47,-2.578,26.7,39,53.8,1.5
autoresearch_mixed23_daily/trade_pen_05,23sym,90,-65.17,-98.61,-4.707,68.48,54,48.1,1.7
autoresearch_mixed23_daily/trade_pen_05,23sym,120,-67.32,-96.67,-4.522,69.68,75,44.0,1.6
autoresearch_mixed23_daily/trade_pen_05,23sym,180,-47.07,-72.47,-1.874,63.0,114,53.5,1.6
autoresearch_mixed23_daily/wd_005,23sym,30,-14.51,-85.15,-2.85,32.66,22,63.6,1.4
autoresearch_mixed23_daily/wd_005,23sym,60,13.59,117.11,2.213,19.64,40,65.0,1.5
autoresearch_mixed23_daily/wd_005,23sym,90,-46.08,-91.83,-2.721,59.45,60,53.3,1.5
autoresearch_mixed23_daily/wd_005,23sym,120,-19.42,-48.16,-0.416,56.84,75,57.3,1.6
autoresearch_mixed23_daily/wd_005,23sym,180,-33.6,-56.4,-0.821,55.3,117,57.3,1.5
autoresearch_mixed23_daily/wd_01,23sym,30,-23.49,-96.15,-4.83,31.68,20,40.0,1.5
autoresearch_mixed23_daily/wd_01,23sym,60,-18.2,-70.54,-1.939,35.39,39,48.7,1.5
autoresearch_mixed23_daily/wd_01,23sym,90,3.9,16.8,0.947,30.57,63,58.7,1.4
autoresearch_mixed23_daily/wd_01,23sym,120,-17.87,-45.05,-0.188,32.68,84,52.4,1.4
autoresearch_mixed23_daily/wd_01,23sym,180,20.45,45.84,1.364,31.67,119,58.0,1.5
autoresearch_mixed23_daily/wd_05,23sym,30,-2.79,-29.15,-0.133,16.19,22,54.5,1.4
autoresearch_mixed23_daily/wd_05,23sym,60,-2.65,-15.07,0.114,27.12,43,58.1,1.4
autoresearch_mixed23_daily/wd_05,23sym,90,-35.67,-83.29,-1.863,48.4,58,55.2,1.6
autoresearch_mixed23_daily/wd_05,23sym,120,-40.44,-79.33,-2.29,46.93,77,48.1,1.6
autoresearch_mixed23_daily/wd_05,23sym,180,-4.89,-9.66,0.247,51.0,118,52.5,1.5
autoresearch_mixed23_daily/wd_1,23sym,30,10.82,249.0,3.986,13.47,22,50.0,1.4
autoresearch_mixed23_daily/wd_1,23sym,60,-21.86,-77.71,-3.068,28.02,33,39.4,1.8
autoresearch_mixed23_daily/wd_1,23sym,90,-34.16,-81.64,-2.095,42.09,50,50.0,1.8
autoresearch_mixed23_daily/wd_1,23sym,120,-13.75,-36.24,-0.294,44.48,70,50.0,1.7
autoresearch_mixed23_daily/wd_1,23sym,180,-29.37,-50.59,-0.884,47.28,111,50.5,1.6
autoresearch_mixed32_daily/baseline_anneal_lr,32sym,30,-1.16,-13.2,0.082,12.24,19,47.4,1.6
autoresearch_mixed32_daily/baseline_anneal_lr,32sym,60,6.33,45.24,1.536,14.6,38,50.0,1.6
autoresearch_mixed32_daily/baseline_anneal_lr,32sym,90,-20.38,-60.31,-1.265,29.8,57,50.9,1.6
autoresearch_mixed32_daily/baseline_anneal_lr,32sym,120,-19.76,-48.82,-0.829,35.08,79,50.6,1.5
autoresearch_mixed32_daily/baseline_anneal_lr,32sym,180,-39.59,-64.02,-1.607,46.58,117,49.6,1.5
autoresearch_mixed32_daily/clip_anneal,32sym,30,-14.71,-85.56,-3.599,23.22,15,46.7,2.0
autoresearch_mixed32_daily/clip_anneal,32sym,60,-34.38,-92.29,-4.889,38.93,32,40.6,1.9
autoresearch_mixed32_daily/clip_anneal,32sym,90,-44.1,-90.54,-3.252,48.34,58,44.8,1.6
autoresearch_mixed32_daily/clip_anneal,32sym,120,-28.41,-63.82,-1.237,48.65,77,46.8,1.6
autoresearch_mixed32_daily/clip_anneal,32sym,180,-27.53,-47.95,-0.979,46.41,110,52.7,1.6
autoresearch_mixed32_daily/clip_vloss,32sym,30,-3.22,-32.86,-0.471,20.0,18,44.4,1.7
autoresearch_mixed32_daily/clip_vloss,32sym,60,0.04,0.24,0.538,22.31,37,48.6,1.6
autoresearch_mixed32_daily/clip_vloss,32sym,90,1.52,6.3,0.667,19.71,59,54.2,1.5
autoresearch_mixed32_daily/clip_vloss,32sym,120,43.87,202.37,2.987,19.71,81,56.8,1.5
autoresearch_mixed32_daily/clip_vloss,32sym,180,18.78,41.75,1.264,19.71,118,55.1,1.5
autoresearch_mixed32_daily/cosine_lr,32sym,30,-23.98,-96.44,-4.077,32.51,16,50.0,1.9
autoresearch_mixed32_daily/cosine_lr,32sym,60,-36.32,-93.58,-3.878,40.81,27,44.4,2.2
autoresearch_mixed32_daily/cosine_lr,32sym,90,-48.41,-93.17,-2.806,50.81,44,43.2,2.0
autoresearch_mixed32_daily/cosine_lr,32sym,120,-44.68,-83.48,-1.872,60.74,65,44.6,1.8
autoresearch_mixed32_daily/cosine_lr,32sym,180,-75.3,-94.13,-3.375,75.29,96,43.8,1.9
autoresearch_mixed32_daily/ent_anneal,32sym,30,3.53,52.49,1.615,11.1,18,55.6,1.7
autoresearch_mixed32_daily/ent_anneal,32sym,60,24.99,288.36,4.818,11.78,39,53.8,1.5
autoresearch_mixed32_daily/ent_anneal,32sym,90,-0.2,-0.81,0.467,29.22,59,55.9,1.5
autoresearch_mixed32_daily/ent_anneal,32sym,120,-0.06,-0.18,0.477,29.22,75,54.7,1.6
autoresearch_mixed32_daily/ent_anneal,32sym,180,-9.11,-17.6,0.007,29.21,109,55.0,1.7
autoresearch_mixed32_daily/fee_2x,32sym,30,-10.58,-74.34,-3.56,16.45,16,56.2,1.9
autoresearch_mixed32_daily/fee_2x,32sym,60,2.36,15.26,0.798,12.77,35,51.4,1.7
autoresearch_mixed32_daily/fee_2x,32sym,90,-35.07,-82.64,-2.078,48.9,55,47.3,1.6
autoresearch_mixed32_daily/fee_2x,32sym,120,-23.05,-54.92,-0.835,46.98,73,56.2,1.6
autoresearch_mixed32_daily/fee_2x,32sym,180,-59.21,-83.77,-2.752,65.65,109,48.6,1.7
autoresearch_mixed32_daily/obs_norm,32sym,30,-0.92,-10.64,0.144,17.41,15,40.0,2.0
autoresearch_mixed32_daily/obs_norm,32sym,60,2.25,14.52,0.7,28.82,32,46.9,1.9
autoresearch_mixed32_daily/obs_norm,32sym,90,9.46,44.29,1.256,25.78,45,51.1,2.0
autoresearch_mixed32_daily/obs_norm,32sym,120,-24.26,-57.05,-1.293,41.83,59,40.7,2.0
autoresearch_mixed32_daily/obs_norm,32sym,180,-23.93,-42.58,-0.848,46.18,86,43.0,2.1
autoresearch_mixed32_daily/robust_reg_tp005_sds02_t01,32sym,30,-4.44,-42.48,-0.659,13.83,16,50.0,1.9
autoresearch_mixed32_daily/robust_reg_tp005_sds02_t01,32sym,60,34.74,513.41,3.916,16.74,29,62.1,2.1
autoresearch_mixed32_daily/robust_reg_tp005_sds02_t01,32sym,90,100.26,1571.76,7.017,14.33,40,60.0,2.2
autoresearch_mixed32_daily/robust_reg_tp005_sds02_t01,32sym,120,-1.05,-3.16,0.506,53.43,54,57.4,2.2
autoresearch_mixed32_daily/robust_reg_tp005_sds02_t01,32sym,180,-24.88,-44.01,-0.425,57.76,74,50.0,2.4
autoresearch_mixed32_daily/slip_10bps,32sym,30,13.74,378.78,5.283,9.57,18,55.6,1.7
autoresearch_mixed32_daily/slip_10bps,32sym,60,40.85,703.42,7.142,9.57,40,60.0,1.5
autoresearch_mixed32_daily/slip_10bps,32sym,90,-5.48,-20.43,0.014,29.48,58,53.4,1.6
autoresearch_mixed32_daily/slip_10bps,32sym,120,41.89,189.85,3.038,20.6,79,59.5,1.5
autoresearch_mixed32_daily/slip_10bps,32sym,180,-10.15,-19.51,0.123,36.12,116,55.2,1.6
autoresearch_mixed32_daily/slip_5bps,32sym,30,4.46,69.96,1.978,12.33,18,61.1,1.7
autoresearch_mixed32_daily/slip_5bps,32sym,60,-9.61,-45.92,-1.151,20.92,38,47.4,1.6
autoresearch_mixed32_daily/slip_5bps,32sym,90,-19.72,-58.96,-1.189,21.71,53,47.2,1.7
autoresearch_mixed32_daily/slip_5bps,32sym,120,-2.22,-6.61,0.352,28.76,77,53.2,1.6
autoresearch_mixed32_daily/slip_5bps,32sym,180,-24.22,-43.01,-0.798,37.52,109,51.4,1.7
autoresearch_mixed32_daily/trade_pen_01,32sym,30,-4.14,-40.25,-0.741,17.59,19,47.4,1.6
autoresearch_mixed32_daily/trade_pen_01,32sym,60,5.39,37.65,1.186,17.59,35,57.1,1.7
autoresearch_mixed32_daily/trade_pen_01,32sym,90,-36.93,-84.58,-2.807,43.43,52,51.9,1.7
autoresearch_mixed32_daily/trade_pen_01,32sym,120,-28.96,-64.65,-1.281,46.69,74,52.7,1.6
autoresearch_mixed32_daily/trade_pen_01,32sym,180,-50.79,-76.26,-2.287,53.93,111,48.6,1.6
autoresearch_mixed32_daily/wd_005,32sym,30,-2.5,-26.54,-0.277,23.38,18,50.0,1.7
autoresearch_mixed32_daily/wd_005,32sym,60,0.07,0.44,0.448,20.24,33,57.6,1.8
autoresearch_mixed32_daily/wd_005,32sym,90,-40.43,-87.76,-2.281,44.37,50,50.0,1.8
autoresearch_mixed32_daily/wd_005,32sym,120,-30.78,-67.33,-1.205,46.84,68,54.4,1.8
autoresearch_mixed32_daily/wd_005,32sym,180,-37.27,-61.16,-1.185,50.71,101,52.5,1.8
autoresearch_mixed32_daily/wd_01,32sym,30,-6.31,-54.78,-1.518,20.33,17,47.1,1.8
autoresearch_mixed32_daily/wd_01,32sym,60,13.5,116.09,2.201,17.03,34,64.7,1.8
autoresearch_mixed32_daily/wd_01,32sym,90,-23.73,-66.66,-0.796,43.98,56,53.6,1.6
autoresearch_mixed32_daily/wd_01,32sym,120,-31.71,-68.65,-1.041,43.98,77,46.8,1.6
autoresearch_mixed32_daily/wd_01,32sym,180,-63.35,-86.94,-2.714,68.06,112,43.8,1.6
autoresearch_mixed32_daily/wd_05,32sym,30,3.62,54.15,1.639,10.38,18,55.6,1.7
autoresearch_mixed32_daily/wd_05,32sym,60,15.51,140.45,2.953,12.68,37,56.8,1.6
autoresearch_mixed32_daily/wd_05,32sym,90,1.12,4.61,0.544,26.81,54,55.6,1.7
autoresearch_mixed32_daily/wd_05,32sym,120,69.71,399.67,6.017,14.21,64,57.8,1.9
autoresearch_mixed32_daily/wd_05,32sym,180,44.61,111.29,2.627,15.93,102,52.9,1.8
autoresearch_mixed32_daily/wd_1,32sym,30,7.24,134.0,2.816,10.97,15,53.3,2.0
autoresearch_mixed32_daily/wd_1,32sym,60,2.93,19.22,0.906,12.5,33,54.5,1.8
autoresearch_mixed32_daily/wd_1,32sym,90,-30.58,-77.24,-1.649,43.87,53,50.9,1.7
autoresearch_mixed32_daily/wd_1,32sym,120,-19.6,-48.51,-0.535,46.92,72,55.6,1.7
autoresearch_mixed32_daily/wd_1,32sym,180,-58.58,-83.26,-2.665,63.36,111,47.7,1.6
daily_crypto5_baseline,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-5.07,-46.92,-0.489,23.69,25,68.0,1.2
daily_crypto5_baseline,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,34.48,506.31,4.571,19.2,44,63.6,1.4
daily_crypto5_baseline,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,58.68,550.49,5.124,19.38,62,61.3,1.5
daily_crypto5_baseline,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,-14.31,-37.49,-0.328,32.49,91,57.1,1.3
daily_crypto5_baseline,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,-40.55,-65.16,-1.019,50.81,137,49.6,1.3
mass_daily/tp0.05_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-4.81,-45.08,-0.657,23.05,13,61.5,2.3
mass_daily/tp0.05_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,43.11,785.28,4.687,16.14,26,69.2,2.3
mass_daily/tp0.05_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,81.91,1032.12,6.234,16.76,45,64.4,2.0
mass_daily/tp0.05_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,65.04,359.03,3.783,20.82,68,58.8,1.8
mass_daily/tp0.05_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,31.25,73.56,1.594,26.71,105,59.0,1.7
mass_daily/tp0.05_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,16.53,543.25,5.419,9.26,15,60.0,2.0
mass_daily/tp0.05_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,37.33,588.62,4.474,15.1,31,67.7,1.9
mass_daily/tp0.05_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,56.14,509.26,4.733,16.6,52,65.4,1.7
mass_daily/tp0.05_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,7.24,23.7,0.993,33.76,66,56.1,1.8
mass_daily/tp0.05_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,-16.45,-30.55,0.05,51.92,100,56.0,1.8
mass_daily/tp0.05_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,8.86,180.83,2.824,13.11,14,57.1,2.1
mass_daily/tp0.05_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,-0.69,-4.11,0.581,23.71,27,48.1,2.2
mass_daily/tp0.05_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,86.68,1157.36,6.62,15.69,50,58.0,1.8
mass_daily/tp0.05_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,-6.5,-18.5,0.151,42.02,69,50.7,1.7
mass_daily/tp0.05_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,-26.1,-45.85,-0.52,57.92,103,54.4,1.7
mass_daily/tp0.05_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-8.66,-66.78,-1.274,25.23,17,58.8,1.8
mass_daily/tp0.05_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,16.64,155.11,2.176,18.91,36,58.3,1.7
mass_daily/tp0.05_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,16.6,86.45,1.788,25.33,54,55.6,1.7
mass_daily/tp0.05_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,16.63,59.68,1.456,27.49,73,54.8,1.6
mass_daily/tp0.05_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,5.61,11.71,0.756,32.15,118,55.1,1.5
mass_daily/tp0.05_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-5.31,-48.53,-0.745,20.66,12,50.0,2.5
mass_daily/tp0.05_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,-7.7,-38.59,-0.243,27.96,27,48.1,2.2
mass_daily/tp0.05_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,25.14,148.28,2.505,21.8,42,50.0,2.1
mass_daily/tp0.05_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,14.39,50.54,1.344,21.88,64,56.2,1.9
mass_daily/tp0.05_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,-35.35,-58.71,-1.089,55.97,96,46.9,1.9
mass_daily/tp0.10_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-9.62,-70.8,-1.5,24.26,16,56.2,1.9
mass_daily/tp0.10_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,56.45,1421.88,6.209,24.49,30,60.0,2.0
mass_daily/tp0.10_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,76.58,903.46,6.006,24.75,39,56.4,2.3
mass_daily/tp0.10_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,29.55,119.78,2.246,41.16,53,54.7,2.3
mass_daily/tp0.10_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,23.92,54.48,1.414,47.01,83,51.8,2.2
mass_daily/tp0.10_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-6.9,-58.12,-1.045,28.27,9,66.7,3.3
mass_daily/tp0.10_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,-37.51,-94.28,-3.42,40.57,20,45.0,3.0
mass_daily/tp0.10_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,-38.88,-86.42,-2.649,49.2,31,48.4,2.9
mass_daily/tp0.10_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,-44.48,-83.3,-2.506,50.01,49,53.1,2.4
mass_daily/tp0.10_s2024,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,-59.59,-84.07,-2.444,62.31,82,53.7,2.2
mass_daily/tp0.10_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-12.03,-78.99,-1.918,27.01,8,50.0,3.8
mass_daily/tp0.10_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,33.39,477.12,3.772,17.05,18,66.7,3.3
mass_daily/tp0.10_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,39.2,282.47,3.264,21.85,35,57.1,2.6
mass_daily/tp0.10_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,22.92,87.31,1.887,23.74,47,51.1,2.6
mass_daily/tp0.10_s314,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,-13.27,-25.07,0.082,48.93,67,52.2,2.7
mass_daily/tp0.10_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-0.32,-3.83,0.42,22.53,9,44.4,3.3
mass_daily/tp0.10_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,51.98,1175.83,5.589,21.34,20,60.0,3.0
mass_daily/tp0.10_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,116.86,2208.74,8.421,21.34,36,58.3,2.5
mass_daily/tp0.10_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,62.27,336.01,4.009,21.34,44,56.8,2.7
mass_daily/tp0.10_s42,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,12.46,26.89,1.017,44.84,71,53.5,2.5
mass_daily/tp0.10_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,-3.37,-34.12,-0.141,20.32,10,60.0,3.0
mass_daily/tp0.10_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,32.85,462.95,3.921,20.32,30,60.0,2.0
mass_daily/tp0.10_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,90,47.47,383.26,3.984,20.34,38,57.9,2.4
mass_daily/tp0.10_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,120,25.09,97.55,1.945,33.14,56,62.5,2.1
mass_daily/tp0.10_s7,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,180,-39.5,-63.9,-0.964,63.24,79,48.1,2.3
mass_daily/tp0.15_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,30,9.74,209.82,2.69,23.23,7,57.1,4.3
mass_daily/tp0.15_s123,BTCUSD+ETHUSD+SOLUSD+LTCUSD+AVAXUSD,60,16.77,156.74,2.122,26.6,19,63.2,3.2
